id,Label,TF,KEGG,Symbol,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC
10,Os02g0550300,,Protein processing in endoplasmic reticulum,PDIL5;3|PDIL5-3|OsPDIL5-3,24.1440390843704,5903,Midnightblue,6.88637505203921,PDIL5-3 - Zea mays protein disulfide isomerase.,"Biological Process: glycerol ether metabolic process (GO:0006662), Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035)",['redox.thioredoxin'],LOC_Os02g34530
11,Os08g0451000,,,,14.7778934458648,7558,Midnightblue,6.57126801673725,Sec34-like protein family protein.,"Biological Process: intracellular protein transport (GO:0006886), Cellular Component: cis-Golgi network (GO:0005801), Cellular Component: membrane (GO:0016020)",['protein.targeting.secretory pathway.golgi'],LOC_Os08g34970
12,Os08g0278900,,,OsSDF2-1,12.4680851269433,8075,Midnightblue,6.40281479566428,MIR domain containing protein.,Cellular Component: membrane (GO:0016020),['not assigned.unknown'],LOC_Os08g17680
13,Os07g0209000,,"N-Glycan biosynthesis, Metabolic pathways, Protein processing in endoplasmic reticulum",OsDGL1,32.8241080655018,4783,Midnightblue,6.11481672774793,"Dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48 kDa subunit precursor, N-glycosylation, Root development, Non-protein coding transcript.","Biological Process: protein N-linked glycosylation via asparagine (GO:0018279), Molecular Function: dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579), Cellular Component: endoplasmic reticulum membrane (GO:0005789),",['protein.glycosylation'],LOC_Os07g10830
14,Os06g0150400,,,,29.0390253926309,5229,Midnightblue,6.0586978658471,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os06g05740
15,Os05g0378900,,,,15.5635864961796,7407,Midnightblue,6.05625505726099,"Similar to Golgi transport complex protein-related., Similar to predicted protein., Non-protein coding transcript.",,['cell.vesicle transport'],LOC_Os05g31490
16,Os02g0117400,,,OsSPP1,33.1900428983214,4750,Midnightblue,6.0338011311186,"Peptidase A22B, signal peptide peptidase domain containing protein.","Cellular Component: integral to membrane (GO:0016021), Molecular Function: aspartic-type endopeptidase activity (GO:0004190)",['protein.degradation'],LOC_Os02g02530
17,Os06g0708500,,,CYP20-1,23.8989233051735,5936,Midnightblue,5.88468478348555,Similar to Peptidyl-prolyl cis-trans isomerase.,"Biological Process: protein folding (GO:0006457), Molecular Function: peptidyl-prolyl cis-trans isomerase activity (GO:0003755)",['cell.cycle.peptidylprolyl isomerase'],LOC_Os06g49480
18,Os02g0195300,,Protein processing in endoplasmic reticulum,OsDjC16|OsP58A,20.2572561756664,6501,Midnightblue,5.87634600805311,Similar to dnaJ subfamily C member 7.,"Biological Process: protein folding (GO:0006457), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",['stress.abiotic.heat'],LOC_Os02g10180
19,Os09g0501850,,,OsFKBP15,24.845714595653,5791,Midnightblue,5.80986923755265,Similar to FK506-binding protein 2-1 precursor (EC 5.2.1.8) (Peptidyl-prolyl cis- trans isomerase) (PPIase) (Rotamase) (15 kDa FKBP) (FKBP-15-1).,Biological Process: protein folding (GO:0006457),['cell.cycle.peptidylprolyl isomerase'],LOC_Os09g32526
20,Os01g0574400,,,,26.2940977245016,5565,Midnightblue,5.66512759658049,"Similar to Cell division protein ftsH (EC 3.4.24.-)., Similar to Cell division protease ftsH homolog 4, mitochondrial.","Biological Process: proteolysis (GO:0006508), Biological Process: protein catabolic process (GO:0030163), Cellular Component: membrane (GO:0016020), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: metalloendopeptidase activity (GO:0004222), Molecular Function: ATP binding (GO:0005524), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Biological Process: proteolysis (GO:0006508), Molecular Function: metalloendopeptidase activity (GO:0004222), Molecular Function: ATP binding (GO:0005524)",['protein.degradation.metalloprotease'],LOC_Os01g39250
21,Os05g0430300,,,OsDUF668-8,24.2186129995987,5888,Midnightblue,5.63077396554944,"Protein of unknown function DUF668 family protein., Similar to predicted protein.",,['not assigned.unknown'],LOC_Os05g35530
22,Os02g0231600,,,,18.5719482238279,6801,Midnightblue,5.61269337581775,Similar to Transposase (Fragment).,"Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",['not assigned.unknown'],LOC_Os02g13770
23,Os05g0345500,,,,35.3196833697886,4540,Midnightblue,5.52453420801451,"BTB/POZ domain containing protein., Similar to predicted protein.","Molecular Function: protein binding (GO:0005515), Biological Process: cell adhesion (GO:0007155), Molecular Function: protein binding (GO:0005515)",['not assigned.unknown'],LOC_Os05g27880
24,Os02g0798900,,,,21.0717480277603,6373,Midnightblue,5.3446687682749,Similar to F-box domain containing protein.,,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os02g55550
25,Os03g0831800,,"RNA transport, Protein processing in endoplasmic reticulum",OsWD40-95,15.200027676898,7475,Midnightblue,5.11544120963564,Similar to Sec13p.,Molecular Function: protein binding (GO:0005515),['protein.targeting.secretory pathway.plasma membrane'],LOC_Os03g61630
26,Os09g0451500,,Protein processing in endoplasmic reticulum,PDIL2;3,42.6680191452511,3884,Midnightblue,5.10961162737754,"Similar to protein disulfide isomerase., Thioredoxin domain 2 containing protein.","Biological Process: glycerol ether metabolic process (GO:0006662), Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035), Molecular Function: isomerase activity (GO:0016853)",['redox.thioredoxin'],LOC_Os09g27830
27,Os05g0302700,,,,31.2538192746738,4978,Midnightblue,5.04688932321648,Similar to ATP/ADP carrier protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: mitochondrial inner membrane (GO:0005743), Molecular Function: transporter activity (GO:0005215), Molecular Function: binding (GO:0005488)",['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os05g23720
28,Os05g0156500,,Protein processing in endoplasmic reticulum,OsDjB6|OsERdj3A,15.5763449010988,7403,Midnightblue,5.0466148418285,Similar to Apobec-1 binding protein 2.,"Biological Process: protein folding (GO:0006457), Molecular Function: unfolded protein binding (GO:0051082)",['stress.abiotic.heat'],LOC_Os05g06440
29,Os01g0104000,,,,17.7262283784817,6947,Midnightblue,4.94636877300755,"C-type lectin domain containing protein., Similar to predicted protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: binding (GO:0005488), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g01410
30,Os11g0169100,,,,17.3279006686494,7016,Midnightblue,4.92241077545231,Sec1-like protein family protein.,"Biological Process: vesicle docking involved in exocytosis (GO:0006904), Biological Process: vesicle-mediated transport (GO:0016192)",['not assigned.unknown'],LOC_Os11g06810
31,Os05g0597200,,,Os-AT1,19.9303021017115,6562,Midnightblue,4.78304073593381,Similar to AT1 protein.,"Biological Process: nucleosome assembly (GO:0006334), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: chromatin (GO:0000785), Cellular Component: nucleosome (GO:0000786), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677)",['not assigned.unknown'],LOC_Os05g51850
32,Os11g0173600,,,,34.1015095140853,4650,Midnightblue,4.75378618225622,Non-protein coding transcript.,,,None
33,Os07g0657600,,,,15.822141424294,7338,Midnightblue,4.67688822752532,Hypothetical conserved gene.,"Biological Process: DNA repair (GO:0006281), Biological Process: base-excision repair (GO:0006284), Molecular Function: catalytic activity (GO:0003824)",['not assigned.unknown'],LOC_Os07g46400
34,Os04g0423700,,,,23.6726229499382,5971,Midnightblue,4.47871990145246,Similar to predicted protein.,,['not assigned.unknown'],LOC_Os04g34620
35,Os01g0777000,,,,18.5743842280172,6800,Midnightblue,4.46604504746058,Vacuolar protein sorting-associated protein 51 domain containing protein.,,,LOC_Os01g56910
36,Os05g0156300,,Protein processing in endoplasmic reticulum,PDIL2;1|PDIL2-1|OsPDIL2-1,13.9982092689204,7725,Midnightblue,4.45350719486367,"Similar to protein disulfide isomerase., Similar to Protein disulfide isomerase.","Biological Process: glycerol ether metabolic process (GO:0006662), Biological Process: cell redox homeostasis (GO:0045454), Cellular Component: endoplasmic reticulum (GO:0005783), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035), Molecular Function: isomerase activity (GO:0016853)",['redox.thioredoxin'],LOC_Os05g06430
37,Os11g0174000,,,,9.29767980836493,8935,Midnightblue,4.4053832001224,"Coatomer, beta subunit domain containing protein., Similar to Adaptin N terminal region family protein, expressed.","Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: cytoplasm (GO:0005737), Cellular Component: membrane coat (GO:0030117), Cellular Component: COPI vesicle coat (GO:0030126), Molecular Function: structural molecule activity (GO:0005198), Molecular Function: binding (GO:0005488), Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: cytoplasm (GO:0005737), Cellular Component: membrane coat (GO:0030117), Molecular Function: binding (GO:0005488), Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: cytoplasm (GO:0005737), Cellular Component: COPI vesicle coat (GO:0030126), Molecular Function: structural molecule activity (GO:0005198)",['cell.vesicle transport'],LOC_Os11g07280
38,Os08g0184800,,,,25.1602673956479,5747,Midnightblue,4.37887401058391,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os08g08592
39,Os01g0300600,,,,19.3551495975658,6664,Midnightblue,4.3530705105697,Similar to carbohydrate binding.,"Molecular Function: binding (GO:0005488), Molecular Function: carbohydrate binding (GO:0030246)",['not assigned.unknown'],LOC_Os01g19470
40,Os04g0485400,,,ISC44,31.548666591104,4944,Midnightblue,4.35194393738821,"Similar to Nucleotide-binding protein., Similar to nucleotide-binding protein 1.",", Molecular Function: ATP binding (GO:0005524)",['protein.assembly and cofactor ligation'],LOC_Os04g40880
41,Os01g0973300,,,,12.8322686711787,7997,Midnightblue,4.17204987905333,Armadillo-like helical domain containing protein.,"Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: membrane coat (GO:0030117), Molecular Function: binding (GO:0005488)",['cell.vesicle transport'],LOC_Os01g74180
42,Os01g0929500,,,,19.765807310094,6597,Midnightblue,4.1507637908369,"Similar to predicted protein., Similar to Carbonyl reductase-like protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os01g70430
43,Os08g0337700,,,,17.3766093496913,7009,Midnightblue,4.08622823076069,RabGAP/TBC domain containing protein.,"Biological Process: regulation of Rab GTPase activity (GO:0032313), Cellular Component: intracellular (GO:0005622), Molecular Function: Rab GTPase activator activity (GO:0005097)",['signalling.G-proteins'],LOC_Os08g25010
44,Os06g0676300,,,,21.5750814043773,6286,Midnightblue,3.96842021986529,Non-protein coding transcript.,,,None
45,Os10g0456400,,,,15.0791424254128,7502,Midnightblue,3.91890617699874,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os10g31810
46,Os08g0203900,,,,25.0993402002931,5756,Midnightblue,3.8987343154724,UAA transporter family protein.,,['protein.glycosylation'],LOC_Os08g10350
47,Os04g0382700,,,,10.8217440989325,8502,Midnightblue,3.71748811423877,"Vacuolar protein sorting-associated protein 11 domain containing protein., ATVPS11 (Arabidopsis thaliana vacuolar protein sorting 11); transporter.","Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['protein.targeting.secretory pathway.vacuole'],LOC_Os04g31390
48,Os03g0181600,FAR1,,OsGATA22,16.2865278673255,7240,Midnightblue,3.71675319212325,"Similar to cDNA clone:J033068D01, full insert sequence., Similar to GATA transcription factor 25 (ZIM-like 2 protein).","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: sequence-specific DNA binding (GO:0043565)",['signalling.light'],LOC_Os03g08370
49,Os07g0272800,,,,13.4117154474883,7854,Midnightblue,3.61144290769798,Hypothetical protein.,,,None
50,Os10g0558725,,,,16.1713793327628,7260,Midnightblue,3.57250412623946,Hypothetical protein.,,,None
51,Os05g0168400,,,,9.6184186624328,8829,Midnightblue,3.50184876534799,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os05g07640
52,Os11g0155000,,,,14.0122301337303,7720,Midnightblue,3.46982689165249,Dcp1-like decapping family protein.,,['RNA.processing'],LOC_Os11g05650
53,Os08g0496900,,,,26.8012063568528,5508,Midnightblue,3.43561428318491,Nonaspanin (TM9SF) family protein.,Cellular Component: integral to membrane (GO:0016021),['DNA.unspecified'],LOC_Os08g38820
54,Os05g0121000,,,,18.2109993101168,6863,Midnightblue,3.39235844493199,Protein of unknown function DUF1218 family protein.,,['not assigned.unknown'],LOC_Os05g02990
55,Os01g0915800,,,OsFKBP15,12.476725899296,8069,Midnightblue,3.36322907377388,Similar to FK506-binding protein 2-2 precursor (EC 5.2.1.8) (Peptidyl-prolyl cis- trans isomerase) (PPIase) (Rotamase) (15 kDa FKBP) (FKBP-15-2).,Biological Process: protein folding (GO:0006457),['cell.cycle.peptidylprolyl isomerase'],LOC_Os01g68710
56,Os09g0420900,,,,19.2827714681937,6677,Midnightblue,3.34584377708628,BTB domain containing protein.,"Biological Process: response to light stimulus (GO:0009416), Molecular Function: signal transducer activity (GO:0004871), Molecular Function: protein binding (GO:0005515)",['signalling.light'],LOC_Os09g25330
57,Os08g0503800,,Metabolic pathways,"RCN11, Xyl, OsXylT, RCN11/OsXylT",9.73618887247908,8799,Midnightblue,3.29573163093195,"Beta 1, 2-xylosyltransferase, Response to abiotic stresses and phytohormones","Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)","['protein.glycosylation.beta-1,2-xylosyltransferase(beta-1,2-XylT)']",LOC_Os08g39380
58,Os08g0540100,,"Biotin metabolism, Metabolic pathways",,11.0647235267937,8431,Midnightblue,3.1755565165816,Similar to Biotin synthase (EC 2.8.1.6) (Biotin synthetase).,"Biological Process: metabolic process (GO:0008152), Biological Process: biotin biosynthetic process (GO:0009102), Biological Process: cofactor metabolic process (GO:0051186), Molecular Function: catalytic activity (GO:0003824), Molecular Function: biotin synthase activity (GO:0004076), Molecular Function: iron-sulfur cluster binding (GO:0051536)",['Co-factor and vitamine metabolism.biotin.biotin synthase'],LOC_Os08g42730
59,Os04g0519912,,,,13.6855934127801,7791,Midnightblue,3.12987996249532,Hypothetical protein.,,,None
60,Os01g0572700,,,,13.1462698746525,7920,Midnightblue,3.08724488340219,Conserved hypothetical protein.,,['signalling.calcium'],LOC_Os01g39134
61,Os12g0123200,,Glutathione metabolism,GSTU52,12.9175764171731,7980,Midnightblue,2.95905163194186,Glutathione S-transferase GST 7 (EC 2.5.1.18).,Molecular Function: protein binding (GO:0005515),['misc.glutathione S transferases'],LOC_Os12g02960
62,Os03g0144200,,,,16.9607118118246,7090,Midnightblue,2.93163667234039,Non-protein coding transcript.,,['not assigned.unknown'],LOC_Os03g05049
63,Os07g0507000,,,OsPP95,14.0270159130643,7718,Midnightblue,2.85912878393322,Protein phosphatase 2C.,Molecular Function: catalytic activity (GO:0003824),['protein.postranslational modification'],LOC_Os07g32380
64,Os05g0534900,,,,14.5393266858354,7603,Midnightblue,2.81794454780873,Pentatricopeptide repeat domain containing protein.,,['transport.misc'],LOC_Os05g45850
65,Os11g0128000,,,,16.8379729393876,7122,Midnightblue,2.69597682702896,Similar to secondary cell wall-related glycosyltransferase family 47.,Cellular Component: membrane (GO:0016020),['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os11g03410
66,Os11g0473000,,,,6.18420530056033,9931,Midnightblue,2.66172238103331,Similar to ER lumen protein retaining receptor (HDEL receptor) (PGP169-12).,"Biological Process: protein retention in ER lumen (GO:0006621), Cellular Component: integral to membrane (GO:0016021), Molecular Function: ER retention sequence binding (GO:0046923)",['protein.targeting.secretory pathway.ER'],LOC_Os11g28340
67,Os03g0363200,,,,12.0043164211948,8184,Midnightblue,2.64205568030938,Protein of unknown function DUF455 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: transition metal ion binding (GO:0046914)",['not assigned.unknown'],LOC_Os03g24830
68,Os03g0402000,,,,9.69264552895753,8810,Midnightblue,2.62516489218767,"TRAPP I complex, Bet3 domain containing protein.",Molecular Function: binding (GO:0005488),['transport.misc'],LOC_Os03g28400
69,Os04g0461700,,,,18.6633167342268,6786,Midnightblue,2.60933216455513,Non-protein coding transcript.,,,None
70,Os02g0614400,,,,12.7630876873367,8013,Midnightblue,2.60119108218227,"Peptidase aspartic, active site domain containing protein.",,['protein.targeting.chloroplast'],LOC_Os02g40080
71,Os08g0499300,WRKY,Plant-pathogen interaction,OsWRKY30,10.4726454013798,8589,Midnightblue,2.57372433164731,"WRKY transcription factor 30., Similar to WRKY transcription factor 42 (Fragment).","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)",['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os08g38990
72,Os03g0144150,,,,10.6448088360027,8544,Midnightblue,2.55841188682122,Non-protein coding transcript.,,,None
73,Os01g0879400,,,,9.05663930710381,9016,Midnightblue,2.54078846258128,"Glycoside hydrolase, family 43 protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",['not assigned.unknown'],LOC_Os01g65720
74,Os02g0725300,,,CSLE2,10.1955065869864,8662,Midnightblue,2.5344669035304,"Cellulose synthase family protein., Similar to cDNA clone:J033042D19, full insert sequence.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760),",['cell wall.cellulose synthesis.cellulose synthase'],LOC_Os02g49332
75,Os03g0189600,,"Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,7.19975309546007,9593,Midnightblue,2.52043774057358,Similar to Alcohol dehydrogenase.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: oxidoreductase activity (GO:0016491)",['misc.alcohol dehydrogenases'],LOC_Os03g09020
76,Os02g0557300,,,,8.32094335891458,9231,Midnightblue,2.47928069102418,Similar to RING-H2 finger protein ATL1G.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g35144
77,Os04g0154800,,,,19.9045266232023,6565,Midnightblue,2.47821516124558,Protein of unknown function DUF594 family protein.,,['not assigned.unknown'],LOC_Os04g07110
78,Os03g0105700,,,,14.0841727123824,7707,Midnightblue,2.44754110488107,Protein of unknown function DUF296 domain containing protein.,,['not assigned.unknown'],LOC_Os03g01540
79,Os08g0184600,,,,8.57187124827691,9151,Midnightblue,2.4261675694657,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os08g08586
80,Os09g0482600,,"Protein processing in endoplasmic reticulum, Plant-pathogen interaction",,9.52860823640947,8867,Midnightblue,2.41601255068752,Similar to Heat shock protein 81-3.,"Biological Process: protein folding (GO:0006457), Biological Process: response to stress (GO:0006950), Molecular Function: ATP binding (GO:0005524), Molecular Function: unfolded protein binding (GO:0051082)",['stress.abiotic.heat'],LOC_Os09g30418
81,Os05g0596200,,,,8.34646632402788,9225,Midnightblue,2.40950425720942,"Similar to cDNA clone:001-104-D04, full insert sequence., Similar to predicted protein.",,['not assigned.unknown'],LOC_Os05g51754
82,Os08g0232100,,,,9.58489731682075,8844,Midnightblue,2.3774375020568,Hypothetical gene.,,['not assigned.unknown'],LOC_Os08g13469
83,Os05g0359000,,,,9.19555767500041,8968,Midnightblue,2.37211353092611,Hypothetical conserved gene.,,['not assigned.unknown'],LOC_Os05g29090
84,Os12g0586400,,,,13.5257928968556,7827,Midnightblue,2.3118423194652,"Tubulin/FtsZ, GTPase domain domain containing protein.","Biological Process: protein polymerization (GO:0051258), Cellular Component: protein complex (GO:0043234)",['not assigned.unknown'],LOC_Os12g39650
85,Os01g0521200,,,,11.367490597009,8345,Midnightblue,2.23334198814626,"Similar to cDNA clone:J023118N19, full insert sequence.",,['not assigned.unknown'],LOC_Os01g33762
86,Os03g0185300,,,,16.528468850987,7189,Midnightblue,2.18289933727061,"Similar to Mitochondrial import inner membrane translocase subunit Tim17 family protein, expressed.",,,None
87,Os02g0315400,,,,11.2506997339256,8387,Midnightblue,2.16015556122363,Similar to DC2 protein.,,['not assigned.unknown'],LOC_Os02g21080
88,Os10g0487600,,,,6.525025621993,9808,Midnightblue,2.15881088465452,"Conserved hypothetical protein., Hypothetical conserved gene.",,['not assigned.unknown'],LOC_Os10g34614
89,Os07g0620400,,,OsGB1b,6.94424208983648,9672,Midnightblue,2.15486798818118,Similar to GTP-binding protein-like.,"Biological Process: small GTPase mediated signal transduction (GO:0007264), Cellular Component: intracellular (GO:0005622), Molecular Function: GTP binding (GO:0005525)",['protein.targeting.secretory pathway.unspecified'],LOC_Os07g42820
90,Os03g0859700,,,,20.6134835088368,6440,Midnightblue,2.13674577577009,"Similar to RuBisCO subunit binding-protein alpha subunit, chloroplast precursor (60 kDa chaperonin alpha subunit) (CPN-60 alpha) (Fragment).","Biological Process: cellular protein metabolic process (GO:0044267), Molecular Function: ATP binding (GO:0005524)",['protein.folding'],LOC_Os03g64210
91,Os09g0505100,,,,9.35744363488084,8913,Midnightblue,2.09733487439845,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2 family protein.","Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511), Molecular Function: ubiquitin thiolesterase activity (GO:0004221), Molecular Function: zinc ion binding (GO:0008270)",['protein.degradation.ubiquitin.ubiquitin protease'],LOC_Os09g32740
92,Os09g0493800,,,OsDjC70,11.3189774121299,8360,Midnightblue,2.07712439612361,Similar to Chaperone protein dnaJ 10 (AtJ10) (AtDjC10).,"Biological Process: protein folding (GO:0006457), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",['stress.abiotic.heat'],LOC_Os09g32050
93,Os03g0102000,,,,7.02258486875777,9649,Midnightblue,2.07000717113053,Conserved hypothetical protein.,,,None
94,Os11g0558400,,,,7.22614965749361,9582,Midnightblue,2.06465555528207,"Leucine-rich repeat, N-terminal domain containing protein.",Molecular Function: protein binding (GO:0005515),['stress.biotic.PR-proteins'],LOC_Os11g35410
